ID,main_category,backers,usd_goal_real
1187091025,Games,30,3000.0
1187096606,Publishing,105,8500.0
1187103455,Design,344,102020.0
1187111535,Art,47,1000.0
1187112374,Technology,8,1000.0
1187131363,Music,77,6000.0
1187134498,Music,217,7000.0
1187137528,Design,334,10000.0
1187143604,Fashion,119,20000.0
1187162297,Games,300,7892.66
118716948,Photography,871,29218.88
1187179163,Publishing,105,10000.0
1187190340,Music,45,2000.0
1187206867,Dance,82,5000.0
1187211531,Music,19,440.0
1187226260,Design,2272,5000.0
1187268743,Film & Video,34,5000.0
118727759,Comics,93,1845.33
1187280408,Technology,193,2250.0
1187282971,Music,88,6000.0
118728405,Music,270,40000.0
1187292785,Comics,859,9000.0
1187304773,Music,14,1000.0
1187318908,Food,34,468.0
1187331589,Fashion,65,3075.13
1187335771,Design,919,2500.0
1187344827,Music,15,500.0
1187355495,Film & Video,166,24000.0
1187355913,Music,233,20000.0
1187359855,Film & Video,141,60000.0
1187363450,Publishing,1075,2600.0
1187368163,Music,67,2000.0
1187386523,Art,38,10000.0
118739852,Food,282,30000.0
1187411844,Film & Video,240,25000.0
1187424320,Art,127,2200.0
1187432746,Design,998,18000.0
1187435010,Technology,175,8230.54
1187448394,Film & Video,20,1000.0
1187449734,Technology,78,9253.55
1187453038,Film & Video,30,12000.0
1187478069,Games,540,7000.0
1187514016,Games,395,8000.0
1187516553,Art,63,1893.08
1187517214,Technology,76,500.0
118752585,Music,55,3000.0
1187558616,Games,15,12.5
1187559695,Technology,191,135950.84
1187567427,Film & Video,32,5052.21
1187578598,Music,9,500.0
1187599692,Technology,2287,170400.33
1187635363,Games,118,1515.77
1187638933,Design,1088,13095.0
1187646396,Theater,36,1600.0
1187654857,Technology,977,32500.0
1187662388,Film & Video,143,30000.0
1187666012,Fashion,91,825.0
1187685851,Art,1362,7500.0
1187687030,Photography,28,500.0
1187694799,Dance,9,1714.35
1187697896,Journalism,502,15000.0
1187697957,Games,455,10000.0
1187706874,Theater,61,2500.0
1187712880,Film & Video,161,2500.0
1187723469,Comics,308,3500.0
1187741199,Games,9,450.0
1187754250,Design,722,10000.0
1187780464,Comics,160,4000.0
1187790970,Design,338,14000.0
1187825740,Music,11,1500.0
1187860151,Publishing,24,350.0
1187863701,Music,193,30000.0
118786667,Music,31,850.0
1187867432,Film & Video,12,50.0
1187875197,Art,103,20000.0
1187876983,Music,100,8210.27
1187896595,Film & Video,76,5000.0
1187901936,Fashion,1091,12000.0
1187931250,Comics,140,5000.0
1187938205,Music,125,2000.0
118793970,Art,36,3500.0
1187959031,Photography,304,5000.0
1187961095,Games,5751,50000.0
1187976736,Music,141,4240.0
1187977853,Publishing,77,8000.0
1187989930,Games,954,15000.0
1187990396,Art,28,2500.0
1188008109,Film & Video,81,5500.0
1188013295,Food,464,24080.0
1188017401,Design,22,2947.22
1188035642,Film & Video,41,696.3
1188044209,Film & Video,23,3300.0
1188059091,Film & Video,176,20000.0
1188060975,Food,152,25000.0
1188064810,Art,306,13000.0
1188093811,Design,50,4299.66
118809514,Film & Video,2,600.0
1188129415,Film & Video,42,2500.0
1188155105,Fashion,134,3521.99
1188170240,Food,48,2853.75
1188176773,Publishing,103,1500.0
1188187789,Film & Video,214,5000.0
1188198567,Crafts,87,10000.0
118822634,Art,23,1500.0
118826556,Film & Video,14,150.0
1188330700,Design,11406,15000.0
1188342000,Art,574,9500.0
1188343745,Music,19,100.0
1188351461,Art,31,2500.0
118835717,Film & Video,34,1500.0
1188357500,Art,168,32772.7
1188362115,Film & Video,13,150.0
1188411955,Fashion,151,7386.98
1188424110,Publishing,15,500.0
1188449838,Film & Video,63,6000.0
1188466484,Comics,641,20000.0
1188499484,Design,184,793.26
118853990,Games,129,2000.0
1188582999,Technology,523,50000.0
1188585937,Art,28,3000.0
1188592107,Theater,94,5000.0
1188593741,Film & Video,11,100.0
1188618316,Film & Video,94,3924.79
1188669531,Art,69,730.73
1188674277,Games,26,500.0
1188717525,Design,24,500.0
1188719874,Fashion,1553,20000.0
1188747333,Design,2647,25000.0
1188813837,Publishing,189,6000.0
1188836189,Music,19,8150.0
1188842216,Film & Video,220,25000.0
1188859673,Comics,51,4000.0
118886904,Film & Video,281,11792.45
1188881531,Film & Video,40,3000.0
1188916062,Technology,95,1000.0
1188918811,Dance,14,250.0
1188927813,Technology,189,10000.0
1188934810,Music,17,350.0
1188939456,Art,1,3900.0
1188967906,Design,741,23293.73
11889810,Music,110,14823.0
1188981231,Fashion,127,10000.0
1188999682,Music,131,1500.0
1189019100,Film & Video,65,3027.92
1189028971,Games,133,3600.0
1189035145,Film & Video,11,500.0
1189048754,Technology,42,15000.0
1189062380,Theater,75,1700.0
1189076731,Music,39,10000.0
1189082851,Technology,832,52230.23
1189089499,Theater,59,3000.0
1189147189,Art,61,1000.0
1189160450,Music,95,4500.0
1189195029,Art,55,100.0
1189201781,Comics,151,3500.0
1189217230,Technology,29,1500.0
1189246853,Film & Video,48,3236.5
1189251889,Fashion,88,10000.0
1189254082,Technology,83,5000.0
1189265209,Art,30,742.17
1189279371,Art,197,500.0
1189287746,Theater,54,5000.0
1189293762,Art,46,4000.0
1189303538,Art,33,2000.0
1189309837,Art,10,165.0
1189322811,Games,406,10000.0
1189326442,Publishing,468,9100.0
118932820,Music,9,250.0
1189331044,Games,107,3000.0
1189336800,Music,57,2330.0
1189366315,Music,696,85162.92
1189366909,Film & Video,23,1000.0
1189367704,Music,105,3500.0
118939049,Technology,241,41828.4
1189393755,Film & Video,886,60000.0
1189417142,Theater,53,2000.0
118944129,Film & Video,18,2500.0
118944848,Film & Video,751,25000.0
1189449006,Music,77,5420.47
1189457039,Music,52,1500.0
1189466354,Photography,28,3000.0
1189473009,Technology,401,10000.0
1189478966,Design,121,15000.0
1189485093,Art,81,9500.0
1189494916,Technology,331,39544.45
1189509386,Comics,60,500.0
1189514792,Technology,190,17613.08
1189520420,Music,18,2500.0
1189524258,Music,65,5000.0
1189532503,Film & Video,74,8000.0
1189548589,Film & Video,137,3666.0
1189560356,Technology,138,10000.0
1189570642,Film & Video,34,8500.0
118958580,Games,485,2000.0
1189599229,Film & Video,35,1500.0
1189611042,Film & Video,385,21082.22
1189617146,Film & Video,739,92500.0
1189655069,Film & Video,81,3700.0
1189687510,Music,91,2999.0
1189693917,Fashion,113,10000.0
1189695271,Music,30,500.0
1189729801,Music,83,5500.0
1189758462,Music,33,2000.0
1189763447,Dance,92,8000.0
1189786888,Theater,43,3000.0
1189792981,Film & Video,95,3000.0
1189808277,Fashion,463,500.0
118980882,Design,132,10000.0
1189822542,Publishing,257,3000.0
1189826968,Games,297,5093.25
1189834487,Technology,1008,10000.0
1189835866,Film & Video,9,1448.71
1189882100,Film & Video,83,4500.0
1189893216,Publishing,26,1200.0
1189912661,Crafts,64,1200.0
1189946948,Games,116,382.32
1189968885,Music,39,1000.0
1189970191,Art,20,3000.0
1189983276,Art,236,30000.0
1190001731,Film & Video,26,1400.0
1190012479,Music,49,3500.0
1190048835,Design,258,63000.0
1190071572,Comics,103,3000.0
1190074668,Fashion,33,5000.0
1190097604,Music,66,5000.0
1190119248,Music,48,3385.2
1190128769,Publishing,344,20000.0
1190138738,Theater,42,2500.0
1190149124,Film & Video,38,12000.0
1190170622,Games,92,5000.0
1190196689,Theater,48,5750.0
1190201257,Music,107,10000.0
1190201723,Music,23,10000.0
1190217322,Games,219,4000.0
1190222307,Comics,140,2977.0
119022639,Music,41,1500.0
1190229052,Music,20,10000.0
1190237222,Journalism,48,2000.0
1190267827,Publishing,278,1000.0
1190277257,Theater,226,9500.0
1190289082,Music,47,1500.0
1190312167,Games,34,813.5
1190318922,Film & Video,8,163.27
1190319763,Games,8732,1000000.0
1190356355,Music,55,2500.0
1190376005,Games,63,225.0
1190380514,Photography,35,1144.34
1190384285,Film & Video,40,2000.0
1190387492,Publishing,15,1500.0
1190400843,Theater,72,2500.0
119040914,Dance,22,2000.0
1190438064,Theater,349,40000.0
1190462445,Technology,186,70330.08
1190468994,Technology,305,25000.0
1190474269,Publishing,246,7000.0
1190484557,Art,47,3300.0
1190490940,Film & Video,112,6000.0
1190492079,Comics,44,2500.0
1190522221,Publishing,104,6000.0
1190522508,Theater,20,700.0
1190541597,Music,218,15000.0
1190575419,Dance,52,3500.0
1190586228,Music,75,3500.0
1190591293,Film & Video,36,5123.21
1190660704,Art,34,1500.0
1190669149,Music,25,1000.0
1190671427,Dance,18,2000.0
1190676638,Publishing,83,5000.0
1190688864,Crafts,22,400.0
1190721487,Music,15,1000.0
1190755264,Games,53,1000.0
1190766774,Design,61,2000.0
1190801188,Games,298,11218.94
1190821888,Music,3277,8000.0
1190825664,Publishing,22,800.0
1190845819,Publishing,29,402.34
11908469,Games,54,800.0
1190847248,Art,145,750.0
1190851131,Music,104,10000.0
1190865890,Publishing,4,200.0
1190867270,Publishing,50,3000.0
1190867985,Film & Video,19,500.0
1190869939,Music,69,1606.63
1190883392,Music,105,5500.0
1190883544,Art,63,7000.0
1190889575,Design,113,1000.0
1190893076,Comics,57,350.0
1190905052,Music,57,2000.0
1190906299,Games,918,1000.0
1190907382,Film & Video,2,314.22
1190933451,Dance,34,1500.0
1190947879,Film & Video,67,5000.0
1190950252,Fashion,203,1041.0
119096157,Film & Video,52,2000.0
119096211,Film & Video,44,5692.6
1190978435,Art,110,2500.0
1191023973,Film & Video,147,25000.0
1191031900,Games,259,2629.16
1191033582,Art,96,800.0
1191061314,Music,233,18000.0
1191070111,Technology,23,2000.0
1191076724,Music,65,7500.0
1191133361,Music,43,2500.0
1191138918,Music,80,4000.0
1191164212,Art,75,15000.0
1191180141,Design,578,15000.0
1191180259,Food,60,5847.58
1191186506,Dance,92,3000.0
1191210846,Art,7,1870.0
1191216483,Theater,71,8000.0
1191220175,Dance,25,1500.0
119123608,Games,2482,100000.0
1191236579,Art,28,3800.0
1191242039,Design,1271,30000.0
1191245593,Food,131,8422.47
1191255802,Film & Video,138,7500.0
1191257108,Dance,25,600.0
1191277108,Theater,118,3990.0
1191285862,Design,1180,1500.0
1191314843,Theater,54,2000.0
1191317335,Theater,113,15000.0
1191319790,Art,65,1605.06
1191329405,Food,85,9031.94
1191360059,Art,66,5000.0
1191365694,Film & Video,234,43843.78
1191369600,Food,170,25000.0
1191386719,Art,92,6000.0
1191399673,Food,447,20000.0
1191410636,Games,151,10000.0
1191412104,Film & Video,344,25000.0
1191414793,Fashion,229,15000.0
1191442091,Food,1117,3000.0
119144424,Design,35,10000.0
1191464380,Art,50,950.0
11914689,Games,610,10000.0
1191478169,Music,219,10000.0
1191487471,Film & Video,23,1200.0
1191528478,Film & Video,29,1000.0
1191558373,Crafts,10,1200.0
1191600995,Comics,202,2100.0
119161951,Fashion,439,5000.0
1191652903,Film & Video,51,3450.0
1191679009,Music,134,12000.0
1191691873,Film & Video,1050,100000.0
1191700734,Music,149,25000.0
1191700740,Fashion,9226,50000.0
1191706416,Technology,555,30000.0
1191708874,Film & Video,92,25000.0
1191750341,Fashion,129,10000.0
1191769320,Film & Video,110,9000.0
1191772639,Music,181,15000.0
1191772857,Publishing,10,250.0
1191774157,Music,85,4000.0
119177695,Music,296,13500.0
1191796404,Design,247,17726.93
1191798323,Crafts,13,541.13
1191799315,Fashion,70,4000.0
1191800874,Photography,42,8000.0
1191802716,Games,376,6666.0
1191811871,Technology,160,20000.0
1191821454,Music,44,3000.0
1191839503,Music,533,100000.0
1191863771,Games,95,1006.4
1191911552,Comics,76,1101.09
1191914851,Art,445,7500.0
1191928138,Publishing,178,21751.9
1191932246,Music,101,8000.0
1191932476,Theater,211,14550.0
1191944176,Comics,137,2500.0
1191959742,Publishing,21,1000.0
1191961227,Film & Video,24,3150.0
1191965877,Publishing,117,4400.0
119196595,Comics,115,4000.0
1191977447,Art,84,750.0
1191991353,Design,354,19037.47
1192007198,Music,40,2000.0
119200938,Film & Video,83,1500.0
1192017931,Publishing,811,6703.22
1192029684,Publishing,122,3498.13
1192035579,Art,98,875.0
1192063364,Publishing,26,1000.0
1192064037,Publishing,25,1200.0
1192064677,Music,17,1088.6
1192065699,Design,365,3333.89
1192069568,Games,161,6000.0
1192070348,Design,956,30000.0
1192089569,Comics,46,1844.86
1192092754,Music,5,1.0
1192093863,Photography,34,5000.0
1192099998,Technology,77,500.0
1192124687,Theater,121,8720.0
1192179209,Music,49,6000.0
1192238223,Music,75,5500.0
1192242241,Publishing,105,1600.0
1192255032,Fashion,9,336.78
1192261684,Publishing,39,325.32
1192275158,Film & Video,67,2500.0
1192305766,Publishing,32,725.0
1192317246,Music,22,500.0
1192319792,Games,282,12500.0
1192338078,Film & Video,677,20000.0
1192342797,Games,868,44943.24
1192365649,Comics,115,5000.0
1192385774,Dance,17,1100.0
1192404863,Games,35,1200.0
1192428291,Games,144,1863.33
1192445293,Art,51,2000.0
1192457365,Design,109,4000.0
1192458095,Film & Video,30,3500.0
1192461154,Music,39,1500.0
1192467196,Design,13,2500.0
1192550682,Film & Video,63,1250.0
1192555024,Games,2525,16714.08
1192590341,Film & Video,76,4000.0
119259704,Games,6,300.0
1192607377,Music,32,1500.0
1192620680,Publishing,6,500.0
1192623786,Art,79,4000.0
1192628415,Film & Video,23,1450.0
1192694216,Design,138,5000.0
1192722143,Design,42,2182.81
1192745298,Food,122,5884.36
1192747934,Food,232,10000.0
1192769252,Art,123,250.0
119276954,Food,131,10000.0
1192788516,Publishing,175,1473.71
1192821774,Music,1,10.0
11928334,Publishing,82,7722.96
1192838448,Food,16,500.0
1192840223,Film & Video,235,15000.0
1192845222,Film & Video,232,9000.0
1192865148,Dance,24,434.61
1192866270,Film & Video,700,32000.0
1192873225,Film & Video,58,2700.0
1192884375,Fashion,14,3823.21
1192935770,Publishing,47,5000.0
1192950081,Games,121,3227.55
1192951987,Fashion,3531,20000.0
1192955171,Technology,261,3604.64
1192957645,Film & Video,37,2250.0
1192962654,Crafts,34,1500.0
1192972538,Art,57,3200.0
119297646,Comics,33,1300.0
1193008297,Film & Video,312,12000.0
1193046986,Music,663,2000.0
1193047011,Art,39,3000.0
119305918,Journalism,45,4000.0
1193065624,Publishing,192,6703.0
1193073262,Theater,60,5500.0
1193077968,Games,1828,9000.0
1193089306,Film & Video,130,15000.0
1193095143,Art,48,600.0
1193107471,Film & Video,427,30000.0
1193121214,Food,46,13000.0
1193128882,Music,94,7750.0
1193153708,Comics,55,3000.0
1193159120,Fashion,93,2000.0
1193178971,Film & Video,126,10000.0
1193206526,Publishing,407,9821.25
1193207138,Fashion,11,781.25
1193211694,Film & Video,31,5000.0
1193217550,Comics,11,500.0
1193219035,Comics,51,99.0
1193220569,Film & Video,15,5000.0
1193224765,Comics,137,10000.0
1193256775,Publishing,60,2139.95
1193261419,Music,381,15000.0
1193271643,Film & Video,297,15000.0
1193277652,Music,29,2500.0
1193336974,Photography,48,3500.0
1193338292,Design,57,15000.0
1193354345,Games,36,1065.0
1193359030,Music,69,12000.0
1193362838,Music,22,1000.0
1193392038,Music,189,10000.0
1193401979,Art,188,25000.0
1193406437,Music,120,2500.0
1193408876,Games,76,5000.0
1193444818,Music,31,2000.0
1193456578,Film & Video,8,2500.0
1193474480,Film & Video,97,18000.0
1193500972,Film & Video,204,25000.0
1193509046,Design,172,20000.0
119351526,Music,34,2000.0
119351971,Theater,77,4750.0
1193522650,Games,108,300.0
1193523394,Journalism,71,2500.0
1193543778,Music,152,21000.0
1193546494,Design,209,30420.56
1193555593,Crafts,233,35631.15
1193561086,Art,110,6000.0
1193570963,Music,80,2019.08
1193625497,Food,131,15000.0
1193631428,Games,23,250.0
1193636394,Film & Video,15,4000.0
119364838,Music,323,17500.0
1193655814,Art,12,200.0
1193661464,Music,32,1550.0
1193689322,Film & Video,54,4000.0
1193689508,Fashion,244,25000.0
1193698380,Design,479,30000.0
1193729383,Art,16,385.1
1193735517,Games,17,129.78
1193765577,Music,104,5000.0
1193769395,Publishing,58,2900.0
1193778783,Film & Video,28,2500.0
1193811199,Games,600,33000.0
1193837132,Music,93,4500.0
1193882679,Art,21,374.63
1193893572,Music,34,2500.0
1193907676,Fashion,14,5000.0
1193949026,Theater,163,6000.0
1193979024,Design,146,5000.0
1194008722,Publishing,319,35000.0
1194015284,Music,56,7000.0
1194025960,Games,51,1500.0
1194042806,Design,56,760.51
1194117978,Film & Video,202,10000.0
1194141195,Art,38,2885.54
1194151838,Publishing,23,600.0
1194154424,Games,128,300.0
1194156324,Music,30,1500.0
1194168550,Games,189,6000.0
1194170990,Games,290,8000.0
1194186709,Film & Video,16,1.0
1194189618,Film & Video,27,575.12
1194206375,Film & Video,66,4000.0
1194233861,Games,56,3500.0
1194257788,Publishing,5,10.0
1194259771,Publishing,22,550.0
1194262940,Photography,48,5000.0
1194278206,Games,73206,277170.64
1194284524,Music,167,4250.0
119433851,Music,26,2000.0
1194346626,Art,8,315.0
1194359641,Dance,154,7000.0
1194369895,Food,16,140.0
119437269,Comics,17,350.0
1194381952,Film & Video,79,5000.0
1194385803,Games,660,30000.0
1194400632,Music,106,11000.0
1194403381,Art,33,1220.59
1194406153,Film & Video,13,2500.0
1194436359,Theater,18,911.11
1194449879,Film & Video,1099,150000.0
1194468759,Design,457,17692.43
119447551,Music,30,1000.0
1194478936,Film & Video,445,60000.0
1194480199,Food,80,16500.0
1194504750,Games,36,560.0
1194531159,Art,24,5000.0
1194536665,Design,89,10001.0
1194540722,Art,7,18.79
1194546443,Film & Video,151,12500.0
1194571394,Film & Video,26,1200.0
1194581763,Film & Video,93,20000.0
119461210,Games,1972,50000.0
1194616553,Theater,72,3000.0
119462232,Music,55,3800.0
1194622995,Crafts,220,28500.0
1194628093,Publishing,24,381.13
1194638053,Theater,24,1200.0
119464122,Music,85,3000.0
1194656032,Games,477,10000.0
1194664968,Music,136,7000.0
1194681868,Technology,609,30000.0
1194705474,Design,231,500.0
1194778442,Music,2409,30000.0
1194839322,Music,41,2000.0
1194850999,Games,2625,50000.0
119485343,Publishing,162,4356.09
1194856126,Technology,2641,25000.0
1194863914,Publishing,76,4000.0
1194865786,Food,82,1500.0
1194868334,Technology,130,1204.09
1194870012,Games,152,35000.0
1194872491,Art,39,2500.0
119490390,Film & Video,147,8000.0
1194911068,Film & Video,14,1630.57
1194924825,Games,13465,30000.0
119493805,Music,102,3000.0
1194944944,Comics,345,6500.0
1194948273,Film & Video,17,4000.0
1194973725,Food,66,9000.0
1194980605,Film & Video,35,3500.0
1194989970,Film & Video,2,305.15
1195000490,Design,37,13415.62
1195007487,Art,71,3697.79
119504178,Fashion,35,15000.0
1195081046,Music,123,10000.0
119508994,Comics,15,500.0
1195103900,Design,27,950.0
1195159530,Film & Video,29,3000.0
1195166323,Technology,1010,230000.0
1195179238,Film & Video,20,128.95
1195201684,Film & Video,17,1050.0
1195202154,Film & Video,137,4000.0
1195211758,Design,1977,5555.0
1195212190,Publishing,1,1.0
1195216914,Art,92,2500.0
1195282632,Games,531,750.0
1195345610,Music,17,300.0
1195351852,Fashion,296,10000.0
1195366254,Music,8,250.0
1195374670,Comics,892,15000.0
1195376268,Music,46,5189.62
1195400646,Food,2,10.0
1195407280,Film & Video,124,9051.14
1195444528,Music,58,6000.0
1195447582,Music,27,2500.0
1195468253,Music,11,500.0
1195470622,Design,122,5000.0
1195472555,Film & Video,201,9280.54
1195480572,Fashion,130,2000.0
1195487852,Comics,41,1000.0
1195528359,Theater,14,1200.0
1195560737,Fashion,154,3000.0
1195573292,Games,246,5400.0
119558864,Games,56,200.0
1195600583,Food,449,48000.0
1195622930,Film & Video,68,8023.25
1195634920,Games,21,500.0
1195638175,Music,111,5000.0
1195652669,Games,57,600.0
1195679438,Design,5052,17941.51
1195689824,Technology,400,500.0
1195694572,Music,315,17000.0
1195700880,Art,12,77.2
1195708593,Music,58,6548.66
